id,col_01,col_02,col_03,col_04,col_05,col_06,col_07,col_08,col_09,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49
820,220847,278.1527,B,text_5468,2022-03-01 00:00:00,259399,583.853,A,text_749,2020-05-26 00:00:00,587610,457.23,C,text_9769,2020-12-07 00:00:00,914246,373.2187,A,text_1290,2022-02-08 00:00:00,993570,232.0939,D,text_7821,2022-05-05 00:00:00,650843,197.5463,A,text_5848,2022-01-30 00:00:00,618391,42.1737,C,text_9454,2021-08-26 00:00:00,568911,323.828,B,text_8765,2020-03-27 00:00:00,840834,847.6674,D,text_3670,2021-10-07 00:00:00,499241,712.8872,D,text_7563
821,355065,505.9089,B,text_426,2022-03-21 00:00:00,242115,408.373,A,text_1528,2020-06-12 00:00:00,86597,358.5028,D,text_7569,2020-03-21 00:00:00,118384,976.0129,D,text_4763,2020-08-09 00:00:00,849077,952.9806,D,text_9387,2020-01-22 00:00:00,935756,457.3948,B,text_6407,2020-07-27 00:00:00,754559,586.4608,B,text_4195,2022-08-10 00:00:00,321205,416.0654,D,text_9248,2022-04-17 00:00:00,343257,307.9947,A,text_4883,2020-10-16 00:00:00,492668,736.5455,D,text_3107
822,941737,510.4021,C,text_702,2022-11-17 00:00:00,463005,512.5984,C,text_7086,2021-09-30 00:00:00,253923,709.6723,A,text_1971,2020-02-15 00:00:00,625777,792.2558,D,text_9177,2021-09-23 00:00:00,279568,332.9139,C,text_6423,2021-03-14 00:00:00,325778,433.5515,A,text_121,2020-09-26 00:00:00,596684,624.3474,A,text_241,2021-08-11 00:00:00,473540,64.8664,C,text_7670,2020-07-22 00:00:00,28952,732.025,C,text_2781,2022-12-29 00:00:00,236870,829.8583,C,text_3714
823,466323,507.2818,A,text_5020,2020-06-15 00:00:00,95860,776.5101,D,text_3117,2022-09-04 00:00:00,191528,336.9156,B,text_4131,2021-02-11 00:00:00,285863,339.8023,D,text_9154,2022-08-10 00:00:00,845633,685.2507,D,text_2506,2021-08-18 00:00:00,823363,638.7565,D,text_6443,2022-08-12 00:00:00,275319,63.3838,D,text_5388,2020-01-07 00:00:00,835978,101.5403,B,text_5029,2020-03-01 00:00:00,750036,574.8699,C,text_8051,2020-11-23 00:00:00,915533,757.8009,C,text_6968
824,181984,80.0111,B,text_8188,2022-09-23 00:00:00,763700,23.3781,C,text_6473,2020-03-14 00:00:00,881724,728.9974,A,text_255,2020-06-17 00:00:00,811060,780.5071,A,text_9287,2020-12-19 00:00:00,866304,186.7973,C,text_7064,2022-01-21 00:00:00,6845,354.3659,C,text_4572,2021-08-01 00:00:00,763727,61.475,D,text_9522,2022-01-10 00:00:00,478390,628.455,A,text_9480,2021-11-06 00:00:00,189842,838.7737,B,text_9795,2022-12-12 00:00:00,428191,916.3991,C,text_4728
825,672827,469.3752,D,text_9446,2020-04-06 00:00:00,586324,610.3392,B,text_4339,2022-06-30 00:00:00,475132,392.5942,B,text_9003,2022-07-01 00:00:00,244549,487.434,A,text_2886,2021-10-12 00:00:00,864016,89.5302,B,text_7867,2021-11-23 00:00:00,13067,639.3676,C,text_814,2022-03-29 00:00:00,432444,544.5794,B,text_8103,2021-08-09 00:00:00,620872,409.481,B,text_80,2021-09-14 00:00:00,216214,360.0737,A,text_9196,2021-09-10 00:00:00,834312,758.8529,D,text_2732
826,656782,877.3023,D,text_8493,2020-05-26 00:00:00,699133,14.249,A,text_7218,2022-06-17 00:00:00,265584,139.7212,C,text_2700,2022-07-29 00:00:00,70360,976.1347,B,text_9802,2020-10-09 00:00:00,641397,511.2879,B,text_9322,2021-01-03 00:00:00,348654,262.7238,B,text_9186,2022-11-12 00:00:00,111329,720.6318,C,text_4703,2022-11-22 00:00:00,338442,365.922,A,text_2947,2020-02-29 00:00:00,946293,13.6061,D,text_5847,2020-08-19 00:00:00,321436,751.9635,D,text_853
827,462426,783.3877,D,text_6739,2021-07-26 00:00:00,296227,844.8935,C,text_9164,2021-03-31 00:00:00,82801,611.8654,A,text_1926,2021-09-07 00:00:00,146392,361.1506,B,text_754,2022-09-17 00:00:00,994184,852.6237,B,text_63,2020-04-07 00:00:00,924608,291.795,A,text_4222,2020-01-03 00:00:00,388989,600.6649,C,text_6209,2021-06-30 00:00:00,70792,719.5685,D,text_3006,2021-03-22 00:00:00,764260,657.0314,B,text_6778,2020-12-04 00:00:00,821658,851.0055,D,text_6469
828,20510,543.0529,D,text_2269,2020-05-16 00:00:00,926488,31.2006,A,text_1436,2022-08-13 00:00:00,366123,193.172,A,text_3945,2021-02-17 00:00:00,690293,148.1178,D,text_1946,2021-09-02 00:00:00,38056,513.0799,C,text_3828,2020-03-15 00:00:00,909383,127.6663,D,text_5657,2022-08-12 00:00:00,656191,246.0861,A,text_5256,2020-07-29 00:00:00,216645,385.1175,A,text_3545,2022-09-30 00:00:00,911849,734.7699,D,text_7859,2022-12-09 00:00:00,569241,755.3877,A,text_7608
829,311621,745.1137,D,text_2763,2020-03-15 00:00:00,128083,985.3807,A,text_9037,2020-09-30 00:00:00,884952,874.2616,B,text_2409,2022-03-18 00:00:00,312309,176.1594,D,text_6703,2020-01-28 00:00:00,926247,151.0835,C,text_521,2022-02-09 00:00:00,710782,736.2144,B,text_4819,2020-08-06 00:00:00,794513,272.7216,C,text_6331,2021-01-27 00:00:00,728402,940.5399,C,text_5652,2022-11-11 00:00:00,270089,711.5981,B,text_3361,2022-05-06 00:00:00,318054,538.863,D,text_6283
830,147349,153.5926,C,text_5925,2022-11-06 00:00:00,371849,608.9986,B,text_3469,2021-01-12 00:00:00,263197,552.1936,B,text_7483,2020-10-11 00:00:00,119543,950.1735,C,text_5768,2020-06-04 00:00:00,427026,434.1094,B,text_2138,2022-08-02 00:00:00,95809,90.3684,B,text_3185,2021-04-23 00:00:00,442743,27.6028,C,text_1881,2020-02-22 00:00:00,936710,554.2929,D,text_1807,2022-05-01 00:00:00,307660,383.8853,B,text_405,2020-05-20 00:00:00,392942,44.8328,C,text_9540
831,211896,421.3009,B,text_8891,2021-05-04 00:00:00,509441,725.2223,A,text_1925,2022-05-22 00:00:00,754921,559.1021,B,text_9577,2022-09-29 00:00:00,509092,391.0602,D,text_9838,2022-09-29 00:00:00,682392,314.2728,A,text_2165,2022-01-15 00:00:00,700425,578.9123,B,text_1223,2022-10-01 00:00:00,714737,771.8359,C,text_1148,2020-08-25 00:00:00,662437,795.5075,C,text_2511,2022-10-13 00:00:00,961300,304.8906,A,text_3826,2021-01-12 00:00:00,766671,278.5642,D,text_2454
832,261784,482.6544,D,text_2968,2020-05-20 00:00:00,3977,605.5782,C,text_977,2021-02-08 00:00:00,258062,82.5027,A,text_3341,2020-05-03 00:00:00,978640,762.8683,A,text_2778,2022-03-24 00:00:00,810524,426.5546,B,text_6345,2021-03-13 00:00:00,391670,254.2957,B,text_2176,2022-02-26 00:00:00,898842,255.4924,B,text_6954,2022-05-12 00:00:00,372091,886.1258,D,text_2919,2021-04-17 00:00:00,135639,396.2623,C,text_4830,2020-04-16 00:00:00,710487,432.5493,D,text_4865
833,566482,420.4103,A,text_6509,2021-04-03 00:00:00,431950,844.333,D,text_8304,2021-01-24 00:00:00,47583,357.2182,B,text_7740,2020-04-19 00:00:00,409889,80.1379,C,text_5550,2021-05-03 00:00:00,700329,785.5314,D,text_2289,2021-12-03 00:00:00,320242,1.1924,B,text_1032,2021-07-02 00:00:00,545230,179.9112,C,text_5642,2021-10-29 00:00:00,848639,812.6553,D,text_7692,2022-08-16 00:00:00,162497,665.0162,C,text_5007,2020-05-31 00:00:00,713956,718.5978,D,text_8306
834,679755,382.1225,C,text_9300,2020-05-15 00:00:00,173154,61.4357,D,text_7179,2021-09-04 00:00:00,198020,523.973,B,text_9558,2022-06-10 00:00:00,396663,475.411,B,text_1229,2022-08-21 00:00:00,300622,592.7225,A,text_2250,2022-11-28 00:00:00,983901,694.4792,A,text_886,2020-07-08 00:00:00,840267,324.7994,C,text_4801,2022-08-28 00:00:00,260304,602.1613,D,text_2489,2020-08-23 00:00:00,326652,154.2608,C,text_6501,2022-01-05 00:00:00,713322,153.8305,B,text_2965
835,484322,890.7021,C,text_999,2020-05-19 00:00:00,126335,111.3514,A,text_6116,2021-11-23 00:00:00,945118,350.7407,B,text_73,2020-09-27 00:00:00,899611,679.3732,D,text_8466,2020-01-05 00:00:00,816932,381.6856,B,text_7660,2020-01-13 00:00:00,919853,900.9984,A,text_3784,2020-08-31 00:00:00,146808,727.2054,B,text_1624,2022-03-14 00:00:00,454311,744.1861,A,text_6660,2020-03-23 00:00:00,217740,380.1078,C,text_4938,2022-10-26 00:00:00,712120,551.3199,C,text_8879
836,445375,361.5305,C,text_1810,2022-02-06 00:00:00,65152,733.5686,D,text_6412,2022-02-10 00:00:00,152829,920.3074,B,text_5641,2021-12-03 00:00:00,580607,8.6404,A,text_6654,2021-03-16 00:00:00,311704,147.7212,B,text_8169,2020-01-30 00:00:00,80512,762.4704,C,text_6755,2020-10-25 00:00:00,763580,770.9659,A,text_4976,2020-07-12 00:00:00,846830,124.9208,A,text_4334,2020-11-13 00:00:00,457512,323.0966,B,text_6686,2020-11-19 00:00:00,451702,500.6811,B,text_5560
837,396995,561.224,C,text_7455,2022-08-14 00:00:00,966993,582.0308,A,text_1201,2021-03-20 00:00:00,95521,373.7231,C,text_4477,2022-03-26 00:00:00,543643,705.6855,D,text_8844,2022-09-03 00:00:00,570593,855.3905,D,text_2571,2022-12-14 00:00:00,977284,269.6639,B,text_3420,2020-05-01 00:00:00,641406,875.8878,C,text_5606,2020-04-19 00:00:00,472972,321.996,B,text_4710,2021-10-25 00:00:00,186548,199.219,D,text_3978,2022-12-16 00:00:00,510121,979.8782,B,text_6033
838,870546,5.4204,D,text_9589,2020-04-29 00:00:00,554623,692.2162,B,text_3937,2021-08-04 00:00:00,411848,281.937,D,text_5779,2022-06-24 00:00:00,860958,841.9702,B,text_5614,2020-12-16 00:00:00,152487,635.8274,C,text_2197,2022-04-23 00:00:00,450192,584.8308,B,text_3534,2021-09-06 00:00:00,901251,57.5001,C,text_8459,2022-08-22 00:00:00,572329,536.9666,A,text_5471,2020-08-15 00:00:00,339093,42.5946,C,text_8197,2020-08-21 00:00:00,976449,632.5092,A,text_9555
839,455454,796.4761,D,text_4237,2021-11-14 00:00:00,953019,914.6831,B,text_4796,2021-02-23 00:00:00,135724,398.086,D,text_8769,2020-05-15 00:00:00,375423,445.2021,D,text_1143,2020-07-05 00:00:00,739134,592.7429,A,text_6317,2020-02-08 00:00:00,188744,128.71,A,text_9689,2022-01-12 00:00:00,535740,865.3119,C,text_418,2020-04-13 00:00:00,988499,450.0375,D,text_2633,2021-06-18 00:00:00,285701,74.8671,B,text_9512,2020-02-06 00:00:00,828914,741.7657,D,text_3932
840,384491,446.1963,C,text_7789,2022-04-09 00:00:00,626071,110.3184,A,text_6787,2021-05-31 00:00:00,473852,301.1113,C,text_3773,2022-01-31 00:00:00,107392,122.7983,C,text_9833,2022-04-19 00:00:00,318443,136.674,B,text_645,2020-12-10 00:00:00,326006,698.3241,C,text_383,2020-01-10 00:00:00,78944,116.8583,B,text_5921,2022-11-15 00:00:00,231016,552.8574,C,text_1146,2022-11-27 00:00:00,963615,282.7669,D,text_8210,2021-09-21 00:00:00,61576,782.9405,C,text_9317
841,127780,631.7339,C,text_9951,2022-01-04 00:00:00,211156,398.1894,B,text_3570,2022-07-18 00:00:00,840849,579.7778,A,text_9872,2021-01-31 00:00:00,327223,93.7447,D,text_1631,2022-06-10 00:00:00,85350,232.0581,B,text_9082,2022-03-15 00:00:00,52738,833.1852,C,text_2632,2021-11-11 00:00:00,132929,572.897,B,text_4271,2020-09-29 00:00:00,325960,12.9879,B,text_9891,2022-01-13 00:00:00,209055,513.0162,C,text_9005,2021-02-05 00:00:00,86736,664.4303,B,text_1964
842,963944,572.8682,A,text_9860,2021-06-28 00:00:00,692646,851.9759,C,text_6528,2021-11-01 00:00:00,821601,389.5517,A,text_2370,2021-12-09 00:00:00,832540,575.4513,A,text_1951,2020-08-27 00:00:00,728543,994.3021,D,text_4109,2020-12-06 00:00:00,450844,560.7516,D,text_9729,2020-12-31 00:00:00,661872,533.4041,B,text_9311,2022-12-01 00:00:00,570043,371.1307,B,text_4244,2020-02-29 00:00:00,394290,770.7989,B,text_6067,2021-07-17 00:00:00,253463,536.3963,A,text_6551
843,584307,862.83,D,text_737,2020-01-19 00:00:00,243303,508.3398,D,text_9304,2020-07-03 00:00:00,890203,453.9452,D,text_6316,2021-12-08 00:00:00,191366,601.0174,B,text_1203,2021-07-10 00:00:00,843103,850.4878,B,text_7027,2022-03-20 00:00:00,768354,249.5136,A,text_5813,2021-01-02 00:00:00,184785,220.2351,B,text_7435,2021-12-05 00:00:00,121423,921.8596,A,text_8817,2021-10-14 00:00:00,688454,345.825,C,text_2017,2021-07-02 00:00:00,583854,665.541,A,text_6115
844,132317,226.0844,D,text_138,2020-06-26 00:00:00,64438,992.1517,B,text_1477,2020-08-17 00:00:00,428266,163.6818,C,text_2846,2020-08-23 00:00:00,606213,905.7327,B,text_8787,2021-05-19 00:00:00,467069,107.3763,A,text_7869,2020-04-14 00:00:00,312561,465.0938,B,text_9376,2020-11-06 00:00:00,403828,890.7419,B,text_8497,2021-06-09 00:00:00,367849,973.3917,B,text_8972,2021-03-28 00:00:00,719841,483.2475,B,text_4657,2021-05-11 00:00:00,527949,701.8953,A,text_4152
845,167522,921.4543,A,text_2803,2020-01-20 00:00:00,584879,772.3911,C,text_6166,2020-02-23 00:00:00,473142,717.268,A,text_307,2022-11-17 00:00:00,306462,9.0167,A,text_2097,2021-05-04 00:00:00,926694,680.9279,B,text_2502,2022-03-01 00:00:00,765639,459.9461,C,text_7233,2020-10-24 00:00:00,936872,601.7526,D,text_3183,2020-09-25 00:00:00,539215,109.0601,A,text_8290,2020-12-08 00:00:00,686064,72.9061,A,text_1028,2022-09-07 00:00:00,57825,120.6499,C,text_5789
846,322302,327.2506,B,text_4646,2021-05-03 00:00:00,533902,194.3221,D,text_7243,2022-05-21 00:00:00,3376,582.269,A,text_9874,2020-01-17 00:00:00,704936,688.5883,A,text_5765,2021-12-18 00:00:00,58444,68.4638,A,text_5541,2021-10-13 00:00:00,953632,143.0247,C,text_7141,2020-10-30 00:00:00,881128,606.909,D,text_4972,2022-01-12 00:00:00,612604,980.5455,D,text_9801,2022-01-16 00:00:00,821065,856.1065,A,text_15,2021-05-29 00:00:00,840288,575.5618,A,text_7054
847,445432,183.1915,C,text_6496,2022-04-19 00:00:00,43987,721.7991,D,text_1411,2022-08-22 00:00:00,611595,519.7391,D,text_6244,2020-05-19 00:00:00,123765,524.1882,C,text_7209,2020-05-24 00:00:00,216870,673.7993,C,text_6126,2022-11-13 00:00:00,651940,953.1647,C,text_8004,2021-03-16 00:00:00,897076,781.3515,C,text_3767,2022-06-13 00:00:00,928198,879.9469,B,text_7610,2020-07-27 00:00:00,711405,494.0311,B,text_5262,2020-06-15 00:00:00,822180,52.3565,B,text_5643
848,190412,473.6532,D,text_2786,2021-08-26 00:00:00,948294,845.0806,A,text_5860,2022-06-01 00:00:00,285671,482.3449,B,text_2848,2021-11-24 00:00:00,636280,994.6828,D,text_5162,2021-07-09 00:00:00,226920,107.1053,B,text_9061,2020-02-15 00:00:00,501648,192.4347,B,text_9530,2021-08-10 00:00:00,181534,741.9786,A,text_8796,2021-10-06 00:00:00,695696,939.1652,B,text_9517,2022-12-12 00:00:00,158440,355.2631,D,text_3024,2021-06-20 00:00:00,796469,878.7598,C,text_7533
849,978447,909.1897,A,text_217,2021-07-26 00:00:00,258736,342.993,B,text_1066,2020-10-25 00:00:00,678151,255.9344,B,text_4045,2021-11-21 00:00:00,30673,984.174,A,text_88,2020-09-09 00:00:00,990488,132.2428,A,text_7108,2020-02-19 00:00:00,488218,950.5506,B,text_7113,2021-06-27 00:00:00,926943,581.8208,B,text_4502,2020-10-15 00:00:00,770620,832.1363,A,text_2963,2020-02-26 00:00:00,428808,783.0383,B,text_4632,2021-10-08 00:00:00,155400,688.1782,A,text_7606
850,469250,635.291,B,text_9731,2022-07-26 00:00:00,94431,592.7148,D,text_6313,2022-06-08 00:00:00,274422,194.1937,D,text_2811,2021-04-19 00:00:00,675788,770.5789,B,text_7867,2022-12-14 00:00:00,295376,460.1492,B,text_1666,2022-03-30 00:00:00,677776,968.0076,C,text_615,2021-08-28 00:00:00,238093,894.7396,D,text_3474,2020-12-20 00:00:00,768543,948.9304,C,text_9261,2021-03-24 00:00:00,508425,688.3157,B,text_4615,2021-08-31 00:00:00,249176,470.096,D,text_8308
851,699204,663.0485,A,text_9457,2020-12-10 00:00:00,72525,558.8706,B,text_9102,2020-08-04 00:00:00,633951,32.8404,B,text_9192,2020-12-25 00:00:00,35406,164.6962,A,text_4950,2022-05-23 00:00:00,600728,52.3089,D,text_1380,2022-08-26 00:00:00,589179,104.032,A,text_2672,2020-07-30 00:00:00,785731,586.1847,C,text_9715,2020-02-29 00:00:00,757460,393.0547,B,text_6593,2022-12-14 00:00:00,334811,518.928,A,text_3807,2021-05-26 00:00:00,935508,726.2523,D,text_2420
852,285707,495.4724,C,text_8080,2020-11-21 00:00:00,639899,230.0131,A,text_7414,2022-02-06 00:00:00,151413,935.7763,B,text_1194,2022-08-25 00:00:00,453592,108.5205,D,text_9305,2021-06-06 00:00:00,659800,203.7736,B,text_6700,2020-12-05 00:00:00,799896,356.0282,B,text_5533,2021-03-01 00:00:00,250412,425.5784,C,text_1266,2020-07-20 00:00:00,440877,932.7841,B,text_6969,2020-04-20 00:00:00,56585,636.5856,A,text_1609,2021-01-01 00:00:00,142340,653.2333,C,text_9297
853,200460,194.7728,C,text_6768,2021-05-19 00:00:00,286111,595.9848,C,text_5540,2020-02-24 00:00:00,974216,478.7862,D,text_3615,2020-12-19 00:00:00,360549,50.6196,C,text_358,2021-05-30 00:00:00,609278,30.6923,D,text_7635,2020-08-07 00:00:00,586076,358.8494,A,text_9163,2020-07-08 00:00:00,489930,71.4462,C,text_1950,2021-06-21 00:00:00,595467,934.024,C,text_785,2022-05-26 00:00:00,9077,410.718,B,text_2098,2020-02-22 00:00:00,183325,539.582,D,text_8151
854,260703,572.5722,A,text_763,2021-12-22 00:00:00,745122,111.499,B,text_1642,2021-05-01 00:00:00,316296,966.4433,D,text_646,2022-10-19 00:00:00,855651,176.3828,C,text_2322,2020-07-07 00:00:00,758551,518.6584,C,text_3310,2020-12-04 00:00:00,441158,367.7991,A,text_9547,2021-01-19 00:00:00,718201,19.9486,A,text_700,2022-12-28 00:00:00,425669,62.8031,A,text_2472,2021-07-13 00:00:00,376356,588.8591,A,text_5033,2022-03-06 00:00:00,768393,430.4573,A,text_8997
855,36463,998.4872,C,text_4935,2022-01-03 00:00:00,770875,489.9775,A,text_4800,2022-07-12 00:00:00,372624,541.8755,D,text_7603,2020-01-17 00:00:00,907183,371.7386,C,text_8382,2021-11-14 00:00:00,170731,265.5235,B,text_7580,2020-01-22 00:00:00,210945,578.7749,D,text_6031,2020-01-24 00:00:00,403391,801.3005,B,text_4077,2022-07-20 00:00:00,818562,228.1154,A,text_5393,2021-06-25 00:00:00,224102,125.9309,C,text_1109,2022-06-22 00:00:00,375858,786.5323,D,text_4126
856,433904,945.298,A,text_7662,2022-05-18 00:00:00,625066,952.5769,A,text_629,2022-07-14 00:00:00,808939,248.3773,A,text_4378,2021-05-08 00:00:00,427658,312.5469,C,text_7875,2020-01-29 00:00:00,441542,661.0593,C,text_9342,2021-05-12 00:00:00,824333,84.2175,C,text_3332,2022-02-25 00:00:00,744321,548.144,A,text_7869,2020-11-10 00:00:00,72060,207.4209,B,text_8229,2021-04-26 00:00:00,595670,246.4516,A,text_7287,2020-02-13 00:00:00,787253,419.3622,C,text_356
857,67126,15.0079,D,text_9736,2021-12-04 00:00:00,351316,482.8152,D,text_9557,2020-11-13 00:00:00,122825,163.2557,D,text_9128,2022-11-23 00:00:00,823216,231.4688,B,text_8789,2022-08-28 00:00:00,504691,617.9137,C,text_9983,2020-08-10 00:00:00,343326,446.8825,C,text_9536,2020-05-04 00:00:00,550764,28.8807,B,text_1823,2020-09-10 00:00:00,625336,591.6801,B,text_2456,2020-09-10 00:00:00,987966,416.6559,A,text_1514,2022-06-26 00:00:00,23774,607.1405,C,text_6880
858,799143,351.3403,D,text_4374,2020-12-11 00:00:00,901890,612.6545,C,text_8140,2020-11-06 00:00:00,979700,749.567,B,text_8838,2021-01-09 00:00:00,102718,275.4998,D,text_9251,2021-04-26 00:00:00,436118,122.2532,A,text_9893,2021-01-02 00:00:00,946855,884.7304,B,text_5369,2021-04-26 00:00:00,888845,270.1432,C,text_213,2020-08-06 00:00:00,538309,267.2162,B,text_9518,2022-11-17 00:00:00,269,270.8684,B,text_6170,2022-08-13 00:00:00,529135,643.3524,D,text_4820
859,524096,785.2298,C,text_9797,2020-11-12 00:00:00,736761,721.5169,D,text_9847,2020-12-10 00:00:00,907123,569.4955,C,text_480,2022-01-02 00:00:00,568182,751.3591,B,text_5544,2021-07-24 00:00:00,367884,222.5454,C,text_9615,2022-05-28 00:00:00,585442,875.9723,D,text_9690,2022-05-12 00:00:00,660285,354.9835,C,text_8961,2020-09-19 00:00:00,808189,718.4826,A,text_2374,2022-08-24 00:00:00,304263,331.1007,A,text_4296,2021-05-20 00:00:00,12632,206.1809,C,text_5342
860,648613,647.0351,D,text_9814,2020-05-14 00:00:00,839457,658.1222,D,text_3042,2020-06-23 00:00:00,260307,964.4915,A,text_7718,2020-04-13 00:00:00,409545,357.3745,B,text_2606,2020-09-14 00:00:00,173261,719.5308,B,text_5890,2022-06-28 00:00:00,495785,456.7659,D,text_2224,2020-08-11 00:00:00,403664,1.8956,A,text_8958,2022-01-21 00:00:00,106473,729.6117,C,text_389,2021-07-15 00:00:00,743870,493.5401,B,text_7198,2022-04-10 00:00:00,824203,48.1152,D,text_9989
861,185926,102.8255,B,text_1461,2021-04-02 00:00:00,273019,257.6,B,text_175,2021-05-12 00:00:00,188567,571.5466,B,text_1839,2020-07-09 00:00:00,976681,24.6033,B,text_6085,2021-12-11 00:00:00,190694,957.4958,A,text_8160,2020-09-27 00:00:00,183119,751.281,B,text_7934,2021-11-11 00:00:00,456725,802.9458,B,text_1276,2020-08-06 00:00:00,770179,653.0384,C,text_9722,2020-01-14 00:00:00,762549,456.3873,D,text_5054,2021-10-31 00:00:00,947485,823.1152,B,text_3664
862,981865,817.3098,B,text_8007,2021-11-23 00:00:00,290708,976.5803,D,text_3813,2022-05-30 00:00:00,444172,503.5042,B,text_6527,2020-09-01 00:00:00,630270,514.4066,A,text_954,2020-05-30 00:00:00,730245,850.9541,A,text_7206,2020-04-24 00:00:00,578221,855.444,A,text_8082,2021-03-15 00:00:00,53534,279.3569,A,text_4499,2021-11-13 00:00:00,588203,954.8414,A,text_3007,2020-09-07 00:00:00,286830,924.133,A,text_3272,2021-09-03 00:00:00,644723,707.1011,A,text_6687
863,274929,700.779,A,text_4587,2021-07-13 00:00:00,395791,774.152,C,text_8569,2022-11-08 00:00:00,300134,952.8191,B,text_6190,2022-03-10 00:00:00,530041,518.8622,C,text_2787,2022-09-09 00:00:00,251007,765.378,A,text_2263,2021-05-25 00:00:00,870525,285.0528,A,text_2960,2021-04-25 00:00:00,446277,34.1736,A,text_789,2020-05-25 00:00:00,653473,213.9321,B,text_3033,2020-02-12 00:00:00,884840,412.724,A,text_5733,2022-04-26 00:00:00,779709,633.4162,B,text_8445
864,54179,660.6901,A,text_9250,2021-07-12 00:00:00,100446,489.1185,D,text_7302,2021-09-27 00:00:00,268413,572.408,D,text_9691,2021-03-12 00:00:00,860106,433.1219,B,text_4948,2020-03-11 00:00:00,930119,926.5348,D,text_9688,2020-09-07 00:00:00,470201,634.0685,B,text_7371,2021-09-16 00:00:00,25452,285.0909,B,text_3175,2020-12-27 00:00:00,315267,69.7931,A,text_593,2021-09-28 00:00:00,718415,253.0665,C,text_7236,2021-04-11 00:00:00,570073,224.24,B,text_5952
865,353925,833.486,D,text_7024,2022-02-03 00:00:00,743889,18.5299,C,text_4445,2021-08-05 00:00:00,45950,955.4797,B,text_8695,2020-02-22 00:00:00,891140,736.2969,C,text_7282,2022-07-08 00:00:00,114747,161.6094,D,text_8744,2021-07-31 00:00:00,343067,712.6906,A,text_5288,2021-07-19 00:00:00,388470,386.713,C,text_972,2022-11-11 00:00:00,819039,896.4652,B,text_4611,2021-02-08 00:00:00,388185,118.3331,A,text_3746,2022-09-20 00:00:00,787,979.5691,D,text_5264
866,674274,792.9602,B,text_4290,2020-12-10 00:00:00,615766,325.5851,B,text_5553,2020-02-25 00:00:00,783580,581.2437,D,text_8230,2022-01-05 00:00:00,735711,669.7941,C,text_8632,2022-03-03 00:00:00,959645,193.0734,A,text_2681,2022-05-27 00:00:00,264522,967.5865,B,text_6756,2021-09-24 00:00:00,41993,846.6747,A,text_3543,2020-09-26 00:00:00,789060,481.9857,C,text_3896,2021-01-20 00:00:00,543511,872.7364,B,text_2165,2021-10-21 00:00:00,728286,500.1529,A,text_8179
